CUST_ID,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE,credit_utilization,payment_ratio,purchase_frequncy,average_transaction_value,oneoff_purchase_ratio,installments_purchase_ratio,main_purchase_type,customer_segment
C10085,4.413824566542096,0.272727,0.0,0.0,0.0,8.001790443916308,0.0,0.0,0.0,0.1541509655415032,1.791759469228055,0.0,9.15915233520675,4.767025675958524,5.110131464042561,0.0,12,0.4819031723684572,0.9328577375164806,0.0,0.0,0.0,0.0,Mixed,Typical
C10086,1.5657597596409527,0.636364,4.898212864681969,3.374168709274236,4.662022997580874,0.0,0.416667,0.1541509655415032,0.25,0.0,0.0,1.791759469228055,9.392745258631441,5.352111333645686,4.6104933428158,0.36772447243296236,12,0.1666988421944161,1.160854367566867,0.0,2.7337446508890335,0.6888571000258712,0.9517803995812195,Installment,Installments Only
C10087,3.7719429024452684,0.545455,5.983936280687191,0.0,5.983936280687191,0.0,0.5,0.0,0.416667,0.0,0.0,2.5649493574615367,7.0909098220799835,6.588384644386054,4.954484283243715,0.6931471805599453,12,0.5319406108790199,1.3297821261979301,0.0,2.3329646892558284,0.0,1.0,Installment,Installments Only
C10088,7.568566484814462,1.0,8.500372513685894,8.41545721030093,5.9946095962520545,5.686449089071931,1.0,0.6931471805599453,0.333333,0.0800423999811814,0.6931471805599453,3.9318256327243257,9.105090961257085,8.501483822284888,6.3898323387442435,0.0,12,0.8312455654775266,1.3304705619170651,0.6689646930080477,2.1619403574100167,0.9900104021031728,0.7052172815486057,Oneoff,Oneoff Only
C10089,4.912045891513179,1.0,7.129938369201223,7.129938369201223,0.0,0.0,1.0,0.6931471805599453,0.0,0.0,0.0,3.1354942159291497,9.711176264112805,7.151665256518504,5.149569003726273,0.6931471805599453,12,0.5058136890857818,1.3887890911537444,0.0,2.2739440350357616,1.0,0.0,Oneoff,Oneoff Only
C10090,8.863750175033168,1.0,7.380741954517848,7.2766532168425835,5.072921280180533,8.635332438466254,1.0,0.6061356217521172,1.0,0.5596157879354227,3.1780538303479458,3.1780538303479458,9.305741456739435,8.431825676435697,7.537570137587036,0.0,12,0.9525033782895218,1.11863976354785,1.1699816213166014,2.322409357587809,0.9858972528349198,0.6873186071862778,Oneoff,Oneoff Only
C10092,9.00972259112514,1.0,7.7226819431957,7.185220335023318,6.846124526185636,8.566407824343202,1.0,0.5596157879354227,1.0,0.5596157879354227,3.091042453358316,4.110873864173311,9.510519035757246,8.01386467597063,7.63799665412199,0.0,12,0.9473428902513907,1.0492102888845594,1.1092529625528462,1.878598613910212,0.9304047982131481,0.8864957247420527,Oneoff,Oneoff Only
C10093,8.30358049140179,1.0,3.828641396489095,3.828641396489095,0.0,4.656225059955752,0.083333,0.0800423999811814,0.0,0.0800423999811814,0.6931471805599453,0.6931471805599453,8.412054873292933,6.979931637127268,6.877235518117718,0.0,12,0.9871048889331984,1.0149327616800388,1.2161559618055533,5.523561956057013,1.0,0.0,Oneoff,Oneoff Only
C10094,8.717889111578424,1.0,0.0,0.0,0.0,7.9077450108774645,0.0,0.0,0.0,0.34830692956230574,2.70805020110221,0.0,8.77971129020447,7.315355194100754,7.960456369727599,0.0,12,0.9929585180443211,0.9189617848946366,0.0,0.0,0.0,0.0,Mixed,"High Util, Low Repay"
C10095,9.146575428243775,1.0,8.537205600628221,7.046499312159118,8.282290774835944,5.918187144935499,1.0,0.22314355131420976,0.916667,0.0800423999811814,0.6931471805599453,3.8501476017100584,9.105090961257085,8.765691979834259,9.192995345250297,0.0,12,1.0045561836958257,0.9535185922141458,0.6932229844037024,2.217370990357977,0.8253870928961337,0.9701407184367776,Installment,"High Util, Low Repay"
C10096,7.589845096604949,1.0,6.940261190538396,5.4289069362516384,6.692257424693476,8.374919519497766,0.909091,0.08701129365629297,0.818182,0.4353183653754494,3.091042453358316,2.8903717578961645,8.294299608857235,8.025328328911934,6.815319242368355,0.08701129365629297,11,0.9150676313283861,1.177542539610088,1.2067153223159999,2.4011655841773285,0.7822338075190636,0.9642659319244321,Installment,Installments Only
C10097,7.187261076612362,1.0,3.8426729272933526,3.8426729272933526,0.0,6.207901527566484,0.083333,0.0800423999811814,0.0,0.0800423999811814,0.6931471805599453,0.6931471805599453,7.496097345175956,6.0909488191647725,5.747992757638404,0.0,12,0.9588003924785818,1.0596653607593052,1.6155165024516198,5.543805175964397,1.0,0.0,Oneoff,Oneoff Only
C10098,7.176803189581028,1.0,6.007829901194246,6.007829901194246,0.0,0.0,0.166667,0.1541509655415032,0.0,0.0,0.0,1.0986122886681096,7.783640596221253,0.0,5.747301459426504,0.0,12,0.9220368156599075,0.0,0.0,5.468562442968641,1.0,0.0,Oneoff,"High Util, Low Repay"
C10099,7.753832008950124,1.0,5.367563539284851,5.367563539284851,0.0,0.0,0.25,0.22314355131420976,0.0,0.0,0.0,1.3862943611198906,7.783640596221253,0.0,5.747301459426504,0.0,12,0.9961703541032457,0.0,0.0,3.871878649891334,1.0,0.0,Oneoff,"High Util, Low Repay"
C10100,7.0394700442879845,1.0,0.0,0.0,0.0,4.800843148105448,0.0,0.0,0.0,0.0800423999811814,0.6931471805599453,0.0,7.0909098220799835,5.029284648786022,7.9749150026881575,0.0,12,0.9927456731106883,0.6306380252442525,0.0,0.0,0.0,0.0,Mixed,"High Util, Low Repay"
C10101,7.39077119748822,1.0,6.607244604091484,6.607244604091484,0.0,0.0,0.666667,0.5108258237659706,0.0,0.0,0.0,2.4849066497880004,8.699681400989514,6.035788878081494,5.966501847859993,0.0,12,0.8495450415744632,1.0116126722136778,0.0,2.658950832078614,1.0,0.0,Oneoff,Oneoff Only
C10102,8.162422522052372,1.0,0.0,0.0,0.0,7.447159207954665,0.0,0.0,0.0,0.4054651081081644,1.9459101490553132,0.0,8.294299608857235,0.0,5.747301459426504,0.0,12,0.9841002745229946,0.0,0.0,0.0,0.0,0.0,Mixed,"High Util, Low Repay"
C10103,1.7418758824899843,0.363636,4.382026634673881,0.0,4.382026634673881,0.0,0.25,0.0,0.166667,0.0,0.0,1.3862943611198906,8.853808274977197,5.388250378901539,4.810403950253194,0.6931471805599453,12,0.19673747481215595,1.1201243044501346,0.0,3.160964047443681,0.0,1.0,Installment,Installments Only
C10104,0.0,0.0,0.0,0.0,0.0,4.509198831656053,0.0,0.0,0.0,0.1335312676245148,0.6931471805599453,0.0,8.006700845440367,4.934628079522907,5.747301459426504,0.0,7,0.0,0.8585991381101681,0.0,0.0,0.0,0.0,Mixed,Typical
C10105,1.770856686983286,0.666667,3.044522437723423,3.044522437723423,0.0,0.0,0.111111,0.1053604156578213,0.0,0.0,0.0,0.6931471805599453,7.313886831633462,3.3137465990571076,4.125739493280924,0.0,9,0.24212251676141783,0.8031885203740547,0.0,4.392317422778761,1.0,0.0,Oneoff,Oneoff Only
C10106,3.1943540486844593,0.272727,7.205843024147799,0.0,7.205843024147799,0.0,1.0,0.0,1.0,0.0,0.0,2.5649493574615367,7.601402334583733,6.5696905892803015,4.021624395851061,0.0,12,0.4202322029648741,1.6335912911354853,0.0,2.809350992909752,0.0,1.0,Installment,Installments Only
C10107,8.172108509287602,1.0,7.946192844614177,7.340452860931516,7.158039176448519,0.0,0.916667,0.6505877400541777,0.833333,0.0,0.0,4.330733340286331,8.648396877031582,9.124105606000684,7.651973899621786,0.0800423999811814,12,0.9449275542605005,1.1923858765973654,0.0,1.834837709977499,0.9237697856661983,0.9008136747272806,Oneoff,Oneoff Only
C10108,0.4850400140718488,0.090909,5.9686052529619,0.0,5.9686052529619,0.0,1.0,0.0,1.0,0.0,0.0,3.4657359027997265,8.412054873292933,0.0,5.747301459426504,0.0,12,0.057660110564872954,0.0,0.0,1.7221754398943898,0.0,1.0,Installment,Installments Only
C10109,6.76049855778668,1.0,0.0,0.0,0.0,6.825796358628535,0.0,0.0,0.0,0.0800423999811814,0.6931471805599453,0.0,8.294299608857235,7.7132888505828285,5.374482526239719,0.0800423999811814,12,0.8150776890874963,1.4351686535260664,0.0,0.0,0.0,0.0,Mixed,Typical
C10110,7.800794984990287,1.0,6.695798917058491,6.695798917058491,0.0,6.867825868282063,0.25,0.22314355131420976,0.0,0.28768182245174967,1.9459101490553132,1.6094379124341003,8.294299608857235,6.279912012197073,6.935347099439079,0.0,12,0.9405007478461533,0.9054935423066256,1.0256917738054094,4.160333781954858,1.0,0.0,Oneoff,"High Util, Low Repay"
C10111,6.01531867412121,1.0,6.848684449405085,0.0,6.848684449405085,0.0,1.0,0.0,1.0,0.0,0.0,2.5649493574615367,7.824445930877619,7.001964325488924,5.179593541613167,0.0800423999811814,12,0.7687852567787518,1.351836639156088,0.0,2.670105134622638,0.0,1.0,Installment,Installments Only
C10112,8.514670172078025,1.0,0.0,0.0,0.0,8.60162028523746,0.0,0.0,0.0,0.4595321188521022,3.713572066704308,0.0,8.987321812850125,7.1249113603194285,7.272558726243694,0.0,12,0.9474090668372085,0.9796980166840776,0.0,0.0,0.0,0.0,Mixed,"High Util, Low Repay"
C10113,7.128996668733569,1.0,6.0513830373192254,5.185372607531902,5.509631222108668,6.0244133685803405,0.666667,0.1541509655415032,0.5,0.0800423999811814,1.0986122886681096,2.3978952727983707,7.601402334583733,6.359661015394023,6.213338130354008,0.0,12,0.9378528270105,1.0235498023719625,0.995543222338999,2.523622739477356,0.8568904952063706,0.9104747110091126,Installment,Installments Only
C10114,8.801650316962302,1.0,8.407322520280525,7.909338912111957,7.472023086617956,8.882741562496024,1.0,0.6505877400541777,1.0,0.4595321188521022,3.091042453358316,4.174387269895637,9.105090961257085,9.292744278439896,7.812204708947772,0.0800423999811814,12,0.9666735186297482,1.189516228088132,1.0565482103331556,2.0140255267908374,0.9407678714635593,0.8887518075574717,Oneoff,Oneoff Only
C10115,5.057625445563613,0.818182,7.2121912183324675,6.374394297410881,6.64668917154408,0.0,0.916667,0.28768182245174967,0.833333,0.0,0.0,3.5553480614894135,8.612685172875459,6.756905274926475,4.694278693295283,0.0,12,0.5872298062736523,1.4393915905711325,0.0,2.028547161515073,0.8838360082866337,0.921590813433932,Installment,Installments Only
C10116,8.129867927770311,1.0,0.0,0.0,0.0,6.917060522603349,0.0,0.0,0.0,0.0800423999811814,1.0986122886681096,0.0,8.343077871169383,0.0,5.747301459426504,0.0,12,0.9744446897546232,0.0,0.0,0.0,0.0,0.0,Mixed,"High Util, Low Repay"
C10117,8.579979070198084,1.0,7.942077904433863,6.754743949848305,7.57869774955389,7.828576911207202,1.0,0.22314355131420976,1.0,0.28768182245174967,2.1972245773362196,4.406719247264253,9.04793908261736,7.320145179939207,7.514816964155401,0.0,12,0.9482799333476607,0.974094940017202,0.9857089045722787,1.8022654629891397,0.8505008426166786,0.9542462112242557,Installment,"High Util, Low Repay"
C10118,8.773316806553245,1.0,0.0,0.0,0.0,8.120061898600733,0.0,0.0,0.0,0.22314355131420976,2.4849066497880004,0.0,8.853808274977197,7.153652221372497,7.923390128472868,0.0,12,0.9909088308754732,0.9028524539850308,0.0,0.0,0.0,0.0,Mixed,"High Util, Low Repay"
C10119,5.172423312210039,0.818182,7.319798702450424,7.133583224085232,5.551175047845637,0.0,0.666667,0.34830692956230574,0.333333,0.0,0.0,2.70805020110221,8.517393171418904,7.5418039297171715,4.924640302230409,0.6931471805599453,12,0.6072777442711818,1.5314425961834062,0.0,2.7029774778440867,0.9745600274085607,0.7583781021173833,Oneoff,Oneoff Only
C10120,6.523848839250636,1.0,6.9532734292811496,6.505709318919628,5.936533063581764,0.0,1.0,0.4595321188521022,1.0,0.0,0.0,3.258096538021482,8.006700845440367,6.316139441145971,5.340995753704738,0.0,12,0.8147986249499779,1.1825771321321183,0.0,2.134152057232659,0.9356326031309555,0.8537752936023257,Oneoff,Oneoff Only
C10121,5.415049254386517,0.636364,7.745340408858405,0.0,7.745340408858405,0.0,0.583333,0.0,0.5,0.0,0.0,2.5649493574615367,8.77971129020447,7.0965656378910005,4.6088917324356,0.28768182245174967,12,0.616768487641284,1.539755335962464,0.0,3.019685510096685,0.0,1.0,Installment,Installments Only
C10122,7.48808473175405,1.0,0.0,0.0,0.0,6.358199883664646,0.0,0.0,0.0,0.22314355131420976,2.3978952727983707,0.0,7.496097345175956,6.5347937616074345,7.799809100747771,0.0,12,0.9989310953349528,0.8378145768953423,0.0,0.0,0.0,0.0,Mixed,"High Util, Low Repay"
C10123,4.0241586758043235,0.272727,6.206575926724928,0.0,6.206575926724928,0.0,0.166667,0.0,0.166667,0.0,0.0,1.0986122886681096,8.853808274977197,7.586217950962711,4.997549730332755,0.6931471805599453,12,0.4545116124975823,1.5179874859309488,0.0,5.649468871542846,0.0,1.0,Installment,Installments Only
C10124,7.887445077562162,1.0,0.0,0.0,0.0,6.234457393256876,0.0,0.0,0.0,0.28768182245174967,1.6094379124341003,0.0,8.006700845440367,6.838854033654524,6.565556499367541,0.0,12,0.9851055047290647,1.0416259511761585,0.0,0.0,0.0,0.0,Mixed,Typical
C10125,9.048512527506483,1.0,8.813625865432732,8.319005632639001,7.872904744103383,7.431062548109857,1.0,0.6505877400541777,1.0,0.4054651081081644,2.3978952727983707,4.454347296253507,9.741027444837728,7.544203454804669,7.681766155035949,0.0,12,0.9289074051733378,0.9820923082719594,0.8431334233569723,1.9786570914319492,0.9438800511451656,0.8932651401713247,Oneoff,"High Util, Low Repay"
C10126,7.289832088712203,1.0,7.069355286400314,7.069355286400314,0.0,0.0,0.25,0.22314355131420976,0.0,0.0,0.0,2.1972245773362196,9.105090961257085,0.0,5.747301459426504,0.0,12,0.8006325384041786,0.0,0.0,3.2174022443216828,1.0,0.0,Oneoff,"High Util, Low Repay"
C10127,7.65688511608913,1.0,8.62727554164635,0.0,8.62727554164635,0.0,1.0,0.0,1.0,0.0,0.0,4.330733340286331,9.04793908261736,8.179193565649877,6.447312407686196,0.0,12,0.8462573682441472,1.2686206357704972,0.0,1.9921050001836291,0.0,1.0,Installment,Installments Only
C10128,7.96464115176426,1.0,0.0,0.0,0.0,6.907603937530597,0.0,0.0,0.0,0.1541509655415032,1.0986122886681096,0.0,8.071218539969863,6.972068998291171,7.253928939244064,0.0,12,0.9867953782098929,0.9611438238072586,0.0,0.0,0.0,0.0,Mixed,"High Util, Low Repay"
C10130,9.56276437214264,1.0,0.0,0.0,0.0,8.437159754349729,0.0,0.0,0.0,0.28768182245174967,2.302585092994046,0.0,9.852246888342531,8.028655428376947,8.133663434437013,0.0,12,0.9706176144913283,0.9870897035626685,0.0,0.0,0.0,0.0,Mixed,"High Util, Low Repay"
C10131,7.780686523789863,1.0,9.430554837704511,9.430554837704511,0.0,0.0,0.916667,0.6505877400541777,0.0,0.0,0.0,5.384495062789089,7.937731775260109,9.361318788635828,7.601897424899848,0.0,12,0.9802153491807678,1.2314450281811267,0.0,1.7514278920741777,1.0,0.0,Oneoff,Oneoff Only
C10132,4.068226451174745,0.75,0.0,0.0,0.0,5.612081215523314,0.0,0.0,0.0,0.11778303565638346,0.6931471805599453,0.0,7.0909098220799835,5.958047035162719,4.450821226504721,0.1541509655415032,8,0.5737241839554812,1.3386399345097126,0.0,0.0,0.0,0.0,Mixed,Typical
C10133,8.353934009646402,1.0,7.579832028922791,6.983141005888027,6.78105762593618,0.0,0.833333,0.1541509655415032,0.583333,0.0,0.0,2.995732273553991,8.517393171418904,6.91309573333649,6.991571387032776,0.0,12,0.9808087805173761,0.9887756772616476,0.0,2.5302100911475804,0.9212791232367766,0.8946184559316509,Oneoff,"High Util, Low Repay"
C10134,9.3208287801909,1.0,5.021509290648134,5.021509290648134,0.0,9.031590938027875,0.083333,0.0800423999811814,0.0,0.4054651081081644,2.70805020110221,0.6931471805599453,9.741027444837728,7.865978194264745,7.9707670421562415,0.0,12,0.9568630037204635,0.9868533545972071,1.7985809475346313,7.2445065513959195,1.0,0.0,Oneoff,"High Util, Low Repay"
C10135,4.254272024266805,0.090909,0.0,0.0,0.0,7.937629997142655,0.0,0.0,0.0,0.0800423999811814,1.3862943611198906,0.0,9.472781556562168,0.0,5.747301459426504,0.0,12,0.4491048377780551,0.0,0.0,0.0,0.0,0.0,Mixed,Typical
C10136,4.767749380169914,0.272727,6.811244378601294,6.811244378601294,0.0,5.615162652083958,0.25,0.22314355131420976,0.0,0.0800423999811814,0.6931471805599453,2.1972245773362196,8.517393171418904,0.0,5.747301459426504,0.0,12,0.5597662670039287,0.0,0.8243960046015918,3.0999309077722175,1.0,0.0,Oneoff,Oneoff Only
C10137,8.442221369574867,1.0,7.148440079073007,5.865164090991808,6.825003906185169,0.0,0.833333,0.22314355131420976,0.833333,0.0,0.0,3.5263605246161616,8.517393171418904,7.553303408815301,8.181239010860805,0.0,12,0.991174318206152,0.9232468821395019,0.0,2.027143858142838,0.82048167517862,0.9547543003354405,Installment,"High Util, Low Repay"
C10138,3.2302101480570484,0.636364,5.527840524826286,0.0,5.527840524826286,0.0,0.583333,0.0,0.5,0.0,0.0,2.0794415416798357,8.006700845440367,5.7707022302782205,5.162680937030025,0.0,12,0.40343834625675806,1.1177723939682347,0.0,2.658329370663976,0.0,1.0,Installment,Installments Only
C10139,9.143672700472454,1.0,6.6812686457916675,6.6812686457916675,0.0,9.528755652173672,0.083333,0.0800423999811814,0.0,0.5108258237659706,2.833213344056216,0.6931471805599453,9.472781556562168,9.274784388023289,7.863987895057057,0.0800423999811814,12,0.9652574215794381,1.1793996267279345,1.4261895692782167,9.63903314213056,1.0,0.0,Oneoff,Oneoff Only
C10140,5.447207067376491,1.0,6.089044875446846,0.0,6.089044875446846,0.0,0.916667,0.0,0.916667,0.0,0.0,3.1354942159291497,8.294299608857235,6.319178077288133,5.2262360002100205,0.0,12,0.6567410540076923,1.209126047318604,0.0,1.9419729255161335,0.0,1.0,Installment,Installments Only
C10141,7.354767458198983,1.0,7.194151525113461,7.065297344411869,5.0875346049320465,0.0,0.5,0.1541509655415032,0.25,0.0,0.0,2.1972245773362196,7.601402334583733,6.929305052658237,6.566123830686406,0.0,12,0.9675540294370885,1.0553113574061037,0.0,3.2741994602277793,0.9820890371502761,0.7071764595411145,Oneoff,Oneoff Only
C10142,7.822392067445646,1.0,8.611191602136667,7.238137580965946,8.319300633354263,0.0,1.0,0.4054651081081644,1.0,0.0,0.0,3.970291913552122,9.741027444837728,6.923935621365515,6.424745872076159,0.0,12,0.8030356255274832,1.0776979757999428,0.0,2.1689064153553503,0.8405500557170241,0.9661033011145661,Installment,Installments Only
C10143,6.561218610044431,1.0,6.801127293757346,6.573009551086625,5.216781878565518,6.3754829193138045,0.916667,0.28768182245174967,0.916667,0.22314355131420976,1.3862943611198906,2.9444389791664403,7.0909098220799835,6.8807519980526735,5.223186280422431,0.0,12,0.9252999649796453,1.3173476166919678,0.9374156141976295,2.3098211040809953,0.9664588335407122,0.7670466458338349,Oneoff,Oneoff Only
C10144,9.85451464607034,1.0,9.999293972829136,9.15377742786776,9.438419722169272,0.0,1.0,0.5596157879354227,1.0,0.0,0.0,5.37989735354046,9.798182590890704,10.044100255954937,9.83209967119422,0.0,12,1.0057492350910064,1.021562086619385,0.0,1.858640289158806,0.9154423755058227,0.9439086147298084,Oneoff,Oneoff Only
C10145,7.712490045640144,1.0,6.581470968748414,6.581470968748414,0.0,6.585217715861589,1.0,0.6931471805599453,0.0,0.0800423999811814,0.6931471805599453,2.5649493574615367,7.824445930877619,6.968184560309096,6.536863929118186,0.0,12,0.9856915254796939,1.0659828070261046,1.000569287189895,2.565926282171093,1.0,0.0,Oneoff,Oneoff Only
C10146,6.8544924779680025,1.0,5.288570015093157,5.008366054652212,3.899950424193877,0.0,0.333333,0.22314355131420976,0.166667,0.0,0.0,1.791759469228055,6.90875477931522,6.2009156208437615,6.235163740171027,0.0,12,0.9921458637510657,0.9945072622381003,0.0,2.951607124683781,0.9470170651723878,0.7374300449958551,Oneoff,"High Util, Low Repay"
C10147,6.6399309381906155,0.818182,0.0,0.0,0.0,7.176332905092683,0.0,0.0,0.0,0.1541509655415032,1.3862943611198906,0.0,8.922791623969637,7.357433040903001,5.158823824150382,0.0,12,0.7441539843151234,1.4261842023873947,0.0,0.0,0.0,0.0,Mixed,Typical
C10148,8.584630235337578,1.0,0.0,0.0,0.0,8.2948876348863,0.0,0.0,0.0,0.4054651081081644,2.302585092994046,0.0,8.853808274977197,0.0,5.747301459426504,0.0,12,0.9695974849150082,0.0,0.0,0.0,0.0,0.0,Mixed,"High Util, Low Repay"
C10149,9.268559068462217,1.0,7.642754323564643,7.171257357432184,6.665683717782408,0.0,0.666667,0.34830692956230574,0.583333,0.0,0.0,2.639057329615259,9.975854724662028,8.077329611532875,8.02914799480481,0.0,12,0.9290992425489863,1.0060008380415009,0.0,2.8960167851597447,0.9383079782273377,0.8721572662921185,Oneoff,Oneoff Only
C10150,7.6800272492886,1.0,8.662221243463897,8.142508469209472,7.759541622469525,0.0,1.0,0.6931471805599453,1.0,0.0,0.0,4.584967478670572,8.77971129020447,8.393309437162038,6.305251293867907,0.0,12,0.8747471295391243,1.3311617643732687,0.0,1.8892655801291613,0.9400023666393219,0.8957912069406573,Oneoff,Oneoff Only
